Timestamp,X,Y
1775759538369,1629,126
1775759538389,1632,126
1775759538409,1634,126
1775759538429,1637,125
1775759538450,1639,125
1775759538471,1641,124
1775759538492,1644,123
1775759538512,1646,123
1775759538534,1650,122
1775759538554,1653,122
1775759538575,1656,122
1775759538598,1658,122
1775759538631,1659,122
1775759538660,1661,122
1775759538707,1661,122
1775759538727,1662,122
1775759538747,1665,122
1775759538768,1670,122
1775759538788,1675,122
1775759538809,1681,122
1775759538830,1686,122
1775759538850,1691,121
1775759538870,1695,119
1775759538891,1698,118
1775759538912,1703,118
1775759538932,1706,118
1775759538952,1710,118
1775759538973,1714,118
1775759538994,1717,118
1775759539014,1720,118
1775759539034,1722,118
1775759539055,1723,118
1775759539076,1723,118
1775759539097,1724,118
1775759539495,1724,118
1775759539515,1726,119
1775759539535,1727,119
1775759539556,1730,119
1775759539576,1736,119
1775759539598,1746,119
1775759539617,1754,117
1775759539638,1761,116
1775759539658,1768,116
1775759539679,1775,116
1775759539700,1783,116
1775759539720,1788,116
1775759539742,1792,116
1775759539763,1794,116
1775759539784,1797,116
1775759539804,1800,116
1775759539825,1802,116
1775759539846,1805,116
1775759539867,1807,116
1775759539888,1810,115
1775759539908,1812,115
1775759539930,1814,115
1775759539950,1816,115
1775759539970,1819,115
1775759539992,1822,115
1775759540012,1824,114
1775759540033,1826,114
1775759540054,1828,114
1775759540075,1830,114
1775759540096,1831,114
1775759540117,1834,114
1775759540137,1837,114
1775759540158,1841,114
1775759540179,1845,114
1775759540201,1848,114
1775759540221,1850,114
1775759540242,1852,114
1775759540276,1854,113
1775759540293,1854,113
1775759540335,1855,113
1775759540375,1855,113
1775759540404,1855,113
1775759540431,1856,113
1775759540450,1857,113
1775759540471,1858,113
1775759540491,1861,113
1775759540513,1862,113
1775759540533,1864,113
1775759540555,1867,113
1775759540575,1868,113
1775759540600,1870,113
1775759540634,1871,113
1775759540656,1872,113
1775759540676,1872,113
1775759540703,1873,113
1775759540724,1873,113
1775759540751,1874,111
1775759540785,1874,111
1775759540812,1875,111
1775759540854,1876,111
1775759540889,1876,110
1775759540908,1877,110
1775759540929,1878,110
1775759540948,1879,110
1775759540969,1881,110
1775759540991,1882,110
1775759541017,1884,110
1775759541044,1885,110
1775759541078,1885,110
1775759541105,1885,110
1775759541133,1886,110
1775759541154,1887,110
1775759541181,1887,110
1775759541215,1888,111
1775759541242,1889,111
1775759541283,1889,111
1775759542566,1889,111
1775759542586,1887,114
1775759542607,1885,117
1775759542627,1883,123
1775759542648,1880,128
1775759542670,1878,134
1775759542689,1875,140
1775759542710,1873,145
1775759542730,1870,153
1775759542750,1867,161
1775759542772,1863,169
1775759542791,1861,173
1775759542812,1858,178
1775759542832,1857,181
1775759542853,1856,185
1775759542873,1856,187
1775759542921,1855,188
1775759543016,1855,189
1775759543125,1855,189
1775759543153,1855,190
1775759543173,1855,191
1775759543194,1855,193
1775759543214,1854,195
1775759543235,1854,197
1775759543262,1853,199
1775759543283,1853,200
1775759543309,1852,203
1775759543337,1852,204
1775759543378,1852,205
1775759543433,1850,206
1775759543454,1850,206
1775759543473,1848,206
1775759543494,1845,207
1775759543514,1840,209
1775759543535,1833,211
1775759543555,1826,212
1775759543576,1819,213
1775759543596,1814,213
1775759543617,1809,213
1775759543637,1805,213
1775759543658,1802,214
1775759543679,1801,214
1775759543699,1800,214
1775759543727,1799,214
1775759543767,1798,214
1775759543801,1797,214
1775759544105,1797,214
1775759544126,1795,214
1775759544144,1794,214
1775759544164,1789,212
1775759544185,1781,209
1775759544206,1771,206
1775759544228,1762,203
1775759544247,1754,200
1775759544269,1747,198
1775759544289,1742,197
1775759544310,1736,196
1775759544332,1732,196
1775759544352,1730,195
1775759544373,1728,195
1775759544391,1726,194
1775759544422,1724,194
1775759544439,1722,193
1775759544460,1721,193
1775759544480,1718,193
1775759544500,1716,193
1775759544521,1713,191
1775759544542,1709,191
1775759544562,1707,191
1775759544582,1705,191
1775759544603,1704,191
1775759544624,1703,191
1775759544946,1703,191
1775759544967,1701,191
1775759544988,1698,191
1775759545008,1695,191
1775759545028,1692,191
1775759545048,1686,190
1775759545069,1677,189
1775759545090,1667,187
1775759545110,1656,187
1775759545131,1648,186
1775759545151,1640,186
1775759545172,1631,185
1775759545192,1624,184
1775759545213,1615,184
1775759545234,1611,182
1775759545255,1608,181
1775759545274,1607,181
1775759545296,1605,181
1775759545315,1604,181
1775759545335,1603,181
1775759545356,1602,181
1775759545379,1601,181
1775759545397,1600,181
1775759545427,1597,181
1775759545448,1595,182
1775759545470,1591,185
1775759545490,1587,189
1775759545511,1582,196
1775759545532,1576,202
1775759545554,1572,207
1775759545575,1568,212
1775759545594,1564,215
1775759545616,1561,220
1775759545637,1559,222
1775759545657,1558,222
1775759545988,1557,223
1775759546009,1552,227
1775759546029,1546,233
1775759546049,1536,240
1775759546070,1529,246
1775759546091,1523,251
1775759546110,1520,253
1775759546143,1519,256
1775759546165,1518,257
1775759546193,1517,257
1775759546234,1517,257
1775759546276,1517,258
1775759546302,1517,258
1775759546329,1515,259
1775759546350,1514,261
1775759546370,1511,266
1775759546391,1507,271
1775759546411,1504,275
1775759546431,1502,278
1775759546452,1499,279
1775759546486,1497,280
1775759546534,1496,280
1775759546982,1496,282
1775759547005,1495,283
1775759547026,1494,286
1775759547046,1491,292
1775759547066,1487,296
1775759547088,1484,301
1775759547109,1482,304
1775759547129,1480,306
1775759547150,1478,311
1775759547171,1478,314
1775759547191,1477,316
1775759547213,1476,320
1775759547233,1475,322
1775759547254,1475,323
1775759547269,1474,324
1775759547296,1474,327
1775759547324,1473,329
1775759547344,1473,330
1775759547365,1473,332
1775759547385,1473,334
1775759547407,1473,336
1775759547439,1473,338
1775759547455,1473,339
1775759547476,1473,340
1775759547501,1473,342
1775759547528,1472,343
1775759547549,1472,343
1775759547577,1472,345
1775759547597,1472,345
1775759547617,1472,346
1775759547638,1473,347
1775759547657,1473,349
1775759547685,1474,350
1775759547706,1475,354
1775759547726,1475,356
1775759547747,1476,359
1775759547768,1476,360
1775759547979,1476,360
1775759547999,1475,363
1775759548020,1474,366
1775759548040,1474,368
1775759548060,1474,372
