Timestamp,X,Y
1775759849774,1063,394
1775759849795,1245,348
1775759849815,1569,257
1775759849836,1849,173
1775759849856,1899,155
1775759849877,1913,151
1775759849918,1915,152
1775759849939,1901,160
1775759849959,1882,166
1775759849980,1857,170
1775759850001,1840,175
1775759850022,1831,178
1775759850043,1823,182
1775759850064,1817,186
1775759850085,1809,188
1775759850106,1796,188
1775759850126,1766,180
1775759850147,1719,162
1775759850168,1645,143
1775759850189,1545,126
1775759850209,1445,117
1775759850230,1335,105
1775759850251,1225,81
1775759850272,1160,62
1775759850293,1135,52
1775759850313,1128,47
1775759850409,1128,47
1775759850430,1130,51
1775759850450,1134,59
1775759850472,1144,70
1775759850492,1156,87
1775759850512,1171,107
1775759850532,1186,135
1775759850553,1197,179
1775759850888,1197,180
1775759850908,1196,202
1775759850929,1185,288
1775759850949,1172,358
1775759850969,1160,430
1775759850990,1152,512
1775759851010,1156,590
1775759851031,1168,628
1775759851052,1178,637
1775759851073,1190,630
1775759851092,1200,610
1775759851112,1214,587
1775759851134,1232,563
1775759851154,1246,547
1775759851174,1252,539
1775759851195,1251,536
1775759851216,1238,533
1775759851238,1198,529
1775759851258,1106,519
1775759851278,974,505
1775759851299,877,493
1775759851320,827,488
1775759851341,799,483
1775759851362,786,477
1775759851383,779,473
1775759851403,777,470
1775759851434,781,467
1775759851455,797,473
1775759851475,842,489
1775759851495,948,508
1775759851516,1125,517
1775759851536,1212,515
1775759851557,1252,511
1775759851577,1262,510
1775759851599,1257,508
1775759851619,1234,503
1775759851639,1170,498
1775759851660,1082,497
1775759851681,986,501
1775759851702,941,506
1775759851723,929,508
1775759851775,928,508
1775759851796,929,506
1775759851837,930,505
1775759851857,941,508
1775759852043,957,514
1775759852064,952,524
1775759852085,936,548
1775759852106,903,591
1775759852126,845,660
1775759852146,790,718
1775759852167,752,750
1775759852188,726,764
1775759852208,710,766
1775759852230,704,764
1775759852418,702,765
1775759852438,688,777
1775759852459,644,805
1775759852479,551,862
1775759852501,385,945
1775759852521,207,1012
1775759852544,136,1030
1775759852563,119,1032
1775759852584,115,1032
1775759852602,114,1033
1775759852622,114,1034
1775759852670,113,1034
1775759852690,110,1024
1775759852710,107,991
1775759852732,106,899
1775759852752,110,797
1775759852772,119,707
1775759852793,125,655
1775759852813,126,628
1775759852834,126,617
1775759852855,125,615
1775759852909,125,614
1775759852936,125,615
